Pos, Facility ID, Facility Name, Lat, Lng, Points
1380, 11efdb67ecdd5f606ad8922c440121fd,Bellegarde Rink,49.1895,-104.4374,0
1381, 11efdb8aecb501f06f492891e01eb3ae,Gaetan Boucher Sports Center,45.4966,-73.4481,0
1382, 11efdc0aff50be000c9787c5834dd3d1,Complexe Guy Ouellet ,47.6525,-70.4067,0
1383, 11efdc2498cfbfe0c88980f84ae06d02,Civic Centre,49.6626,-115.9667,0
1384, 11efdc4c7560ad30f6aa89ce8b23bf23,Trenton Rink,45.5808,-62.1969,0
1385, 11efdccaa1c23aa0838ea2d96b837438,Pla-Mor Palace,50.4019,-105.5325,0
1386, 11efdd725aa619e025aea2f61f0d5ae4,Straits Arena,51.2327,-56.7969,0
1387, 11efdd7ed6a8cfe07f54b0996698a2fb,Kevin Bateman Center,50.1169,-62.4136,0
1388, 11efddae7f958c90853775c01d490d04,Centre Sportif Jules Paquin,46.6996,-72.643,0
1389, 11efddd55d0f6fc077bdfcfbb202b38e,Arena Rogatien Vachon,47.4822,-79.2102,0
1390, 11efddf074b6eed08a2982768f3f4aa2,Gilbert Plains Recreation Complex,52.4175,-100.9577,0
1391, 11efde2463f8e6a0d747380d746699ac,Keady Community Centre,44.3483,-80.914,0
1392, 11efde866669ac00d80f7d3863a24531,Eastwood Arena,43.2645,-79.8664,0
1393, 11efdec2614ccea04ff05df0f7d2e5af,Creemore & District Recreation Centre,44.1476,-79.872,0
1394, 11efdec3c84f8ba0ea08a9696757c9f9,Boissevain Agricultural Arena,49.0694,-99.527,0
1395, 11efdf1e1225e1202d5244ffab522171,arena martin brodeur,45.5844,-73.6229,0
1396, 11efdf6fb8b46a101623874e2862c381,Calahoo Arena,53.7903,-113.646,0
1397, 11efe0000c528090a39ed6b737e39902,Jason morningchild memorial arena,54.2836,-109.2415,0
1398, 11efe0bb3f834b503d491008eabcab56,St laurent ,50.7011,-97.1462,0
1399, 11efe0ff878d47409bc2644af3bc8203,Peavine Arena,54.2653,-115.3827,0
1400, 11efe1088bbdbb70ff585f20a668e39b,Rogers Place,53.5421,-113.4989,0
1401, 11efe148c7e4f2e0220f1c3365a0fddd,Skownan First Nation Rink,52.4175,-100.9577,0
1402, 11efe16dbf6581007702d70e4055d5d9,MacTier Memorial Community Centre,44.8462,-79.7954,0
1403, 11efe1836577572057bb40a9c3866837,Joe Byrne Memorial Stadium,48.9249,-55.6493,0
1404, 11efe1d28e5595900087a71b8be89352,River Valley Community Centre,45.331,-66.2095,0
1405, 11efe1d5a40a3230bcd6761bb999efe5,Sunny Corner Arena,46.9795,-65.6715,0
1406, 11efe2291e985150396039f5770bc473,Quispamsis memorial arena,45.41440799999999,-65.95113090000001,0
1407, 11efe22c43a85b4024f531e58281b609,West Kildonan Memorial Arena,49.9378,-97.1183,0
1408, 11efe2421118787043b40a13f3927a98,Aréna Jean Guy Perron,48.4606,-78.1936,0
1409, 11efe25319e6e5208f0b96cbb104b33e,Vibank Rink,51.3669,-105.9973,0
1410, 11efe25353940ff032bf3c07f62fdcbb,Vibank Co-operative Community Centre,51.3669,-105.9973,0
1411, 11efe25548e80f0013d09b79228f2a19,Odessa Community Rink,51.3669,-105.9973,0
1412, 11efe2a6559fa8b00c10f5e7e971f175,Goodsoil Rink,54.2836,-109.2415,0
1413, 11efe336dca16ac089b72faf318d5971,Lakeview Arena,62.4043,-110.7417,0
1414, 11efe354d7cae0d085b86947873a13dc,Oakbank Community Recreation Arena,50.4275,-95.3439,0
1415, 11efe3653d5112209877ed4b08b48bf9,Fred Moose and Jimmy Spence Memorial Arena,55.8244,-98.8348,0
1416, 11efe3787b6594105d89a8131af1b91a,Ponoka Arena Complex,52.6649,-113.5823,0
1417, 11efe38cdc356c702f98f732ae87133c,Roy H Johnston Arena,53.8228,-101.2356,0
1418, 11efe4bfdfb8c750db5b2c1d9e243671,Birtle District Community Centre,50.0226,-101.3637,0
1419, 11efe4e0f4a9a3206a8f20cd3b6c274d,Kerrobert Memorial Arena,51.2296,-108.702,0
1420, 11efe5a2a8e77b20e6f1a30433981f65,WFCU Centre,42.3307,-82.9752,0
1421, 11efe63be5592ba07e12f9d6702548ca,Howard Starr Civic Centre ,49.7223,-99.0009,0
1422, 11efe687bff8ecf064604f076aad7650,Madoc & District Recreation Centre,44.63557460000001,-77.373087,0
1423, 11efe687e48a3150f5b06261737cb798,Baltimore Recreation Centre Arena,44.0583528,-78.0880129,0
1424, 11efe68ad90a974040bd849fe65c144a,Navan Memorial Centre & Arena,45.4251,-75.4288,0
1425, 11efe6a417fb60b02a33cb102a116d1e,Sunshine Coast Arena,49.54465039999999,-123.6163257,0
1426, 11efe6b254e29f8097b67d52f23c4513,Pitt Meadows Arena Complex,49.2273,-122.6883,0
1427, 11efe6ff8fe7b2304f8a0fff68653112,Palmerston & District Community Centre Complex,43.8567,-81.4023,0
1428, 11efe757984849a05e25759dae315491,Cross Lake Arena,55.8244,-98.8348,0
1429, 11efe80360785720fd9d3f2a12411a3a,St. Anthony Polar Centre,51.2327,-56.7969,0
1430, 11efe812dfff23702e93a9309f0fff96,Ashern Arena,50.7011,-97.1462,0
1431, 11efe816c1266c20d44c6c43a216af6d,Michipicoten Memorial Community Centre,46.9551,-84.5005,0
1432, 11efe844b7b5cd60574bea814b2fc004,Smithers Public Skating,55.2046,-129.0828,0
1433, 11efe8725d10c2b0c3faf21445c032aa,Hornepayne Community Hospital,49.3284116,-84.7684026,0
1434, 11efe8b61aa7c830072dbd89480f510e,Aréna Macdonald (Cégep John Abbott),45.418,-73.9515,0
1435, 11efe8d8f29696f0c5cedf75d6cb8edd,Westoba place,49.8431,-99.9452,0
1436, 11efe8e69cc6efa0cd2b2e5b73b3fe09,Kugaaruk Airport,67.6963,-107.9068,0
1437, 11efe90f77f6f7f0cac90645d7673f0e,Optimist / George Blundun Arenas,51.0227,-114.1342,0
1438, 11efe9527c709dc07f4f95ee04c28024,Angela James Arena,43.7122,-79.3237,0
1439, 11efe96a8e669f30cbab3c4caa51e8a5,Midnight Sun Recreation Complex,62.4043,-110.7417,0
1440, 11efe9706c333940765b108291df0907,Carling Arena,43.0093,-81.21,0
1441, 11efe9a74860d3107d0251d76ed81a7f,R.J. Lalonde Arena,54.2678,-110.7324,0
1442, 11efe9b0e0b26bc0d25724809b8b7ffb,The Brandt Centre,50.4423,-104.6116,0
1443, 11efe9b37408db50a6dfb686abbdc718,Aréna municipale ,45.3234,-73.2662,0
1444, 11efe9b3a92cd480722e2deb619443e1,Centre communautaire papineauville ,45.7631,-74.4624,0
1445, 11efe9b7fab222c011fce3216c9dee29,Aréna de L'Assomption,45.8313,-73.4233,0
1446, 11efe9b920f42ef07ccbe6f4a2563d01,Arena Jacques Chagnon,45.3973,-72.8797,0
